   ,Player             ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
1  ,Arron Afflalo      ,SG   ,26.0,DEN,62.0,62.0,33.6,5.3 ,11.3,0.471,1.4,3.6,0.398,3.9,7.7 ,0.504,0.534,3.2,4.0 ,0.798,0.6,2.5 ,3.2 ,2.4 ,0.6,0.2,1.4,2.2,15.2
5  ,LaMarcus Aldridge  ,PF   ,26.0,POR,55.0,55.0,36.3,8.8 ,17.1,0.512,0.0,0.2,0.182,8.7,16.9,0.516,0.513,4.1,5.0 ,0.814,2.7,5.3 ,8.0 ,2.4 ,0.9,0.8,2.0,2.8,21.7
7  ,Ray Allen*         ,SG   ,36.0,BOS,46.0,42.0,34.0,4.9 ,10.7,0.458,2.3,5.1,0.453,2.6,5.6 ,0.463,0.566,2.1,2.3 ,0.915,0.3,2.8 ,3.1 ,2.4 ,1.1,0.2,1.5,1.8,14.2
8  ,Tony Allen         ,SG   ,30.0,MEM,58.0,57.0,26.3,3.6 ,7.7 ,0.469,0.1,0.4,0.308,3.5,7.3 ,0.479,0.478,2.4,3.0 ,0.8  ,1.7,2.3 ,4.0 ,1.4 ,1.8,0.6,1.6,2.4,9.8
9  ,Morris Almond      ,SG   ,26.0,WAS,4.0 ,0.0 ,16.8,1.5 ,4.3 ,0.353,0.3,0.8,0.333,1.3,3.5 ,0.357,0.382,0.3,0.8 ,0.333,0.3,1.8 ,2.0 ,0.5 ,1.8,0.0,0.3,1.5,3.5
10 ,Al-Farouq Aminu    ,SF   ,21.0,NOH,66.0,21.0,22.4,2.3 ,5.5 ,0.411,0.2,0.7,0.277,2.1,4.8 ,0.431,0.429,1.3,1.7 ,0.754,1.4,3.2 ,4.7 ,1.0 ,0.9,0.5,1.4,2.1,6.0
13 ,Alan Anderson      ,SF   ,29.0,TOR,17.0,12.0,27.1,3.2 ,8.4 ,0.387,1.4,3.6,0.393,1.8,4.8 ,0.383,0.472,1.7,2.0 ,0.853,0.5,1.5 ,2.0 ,1.5 ,0.3,0.2,1.5,2.1,9.6
14 ,James Anderson     ,SG   ,22.0,SAS,51.0,2.0 ,11.8,1.3 ,3.4 ,0.379,0.4,1.3,0.279,0.9,2.1 ,0.443,0.434,0.8,1.0 ,0.75 ,0.3,1.2 ,1.5 ,0.8 ,0.2,0.0,0.6,0.7,3.7
15 ,Ryan Anderson      ,PF   ,23.0,ORL,61.0,61.0,32.2,5.4 ,12.4,0.439,2.7,6.9,0.393,2.7,5.5 ,0.496,0.548,2.5,2.8 ,0.877,3.7,4.0 ,7.7 ,0.9 ,0.8,0.4,0.9,2.4,16.1
16 ,Carmelo Anthony    ,SF   ,27.0,NYK,55.0,55.0,34.1,8.0 ,18.6,0.43 ,1.2,3.7,0.335,6.8,14.9,0.454,0.463,5.4,6.7 ,0.804,1.6,4.7 ,6.3 ,3.6 ,1.1,0.4,2.6,2.8,22.6
18 ,Gilbert Arenas     ,PG   ,30.0,MEM,17.0,0.0 ,12.4,1.5 ,3.8 ,0.406,0.8,2.3,0.333,0.8,1.5 ,0.52 ,0.508,0.4,0.6 ,0.7  ,0.1,0.9 ,1.1 ,1.1 ,0.6,0.1,0.7,2.1,4.2
19 ,Trevor Ariza       ,SF   ,26.0,NOH,41.0,41.0,32.9,4.1 ,9.8 ,0.417,0.7,2.1,0.333,3.4,7.7 ,0.44 ,0.453,1.9,2.5 ,0.775,1.0,4.2 ,5.2 ,3.3 ,1.7,0.6,1.9,1.8,10.8
22 ,D.J. Augustin      ,PG   ,24.0,CHA,48.0,46.0,29.3,3.8 ,10.1,0.376,1.3,3.7,0.341,2.5,6.4 ,0.396,0.438,2.2,2.5 ,0.875,0.5,1.8 ,2.3 ,6.4 ,0.8,0.0,2.3,1.4,11.1
23 ,Gustavo Ayón       ,PF   ,26.0,NOH,54.0,24.0,20.1,2.6 ,4.8 ,0.536,0.0,0.0,0.0  ,2.6,4.8 ,0.538,0.536,0.7,1.2 ,0.619,1.6,3.3 ,4.9 ,1.4 ,1.0,0.9,0.9,2.2,5.9
26 ,Luke Babbitt       ,SF   ,22.0,POR,40.0,4.0 ,13.4,1.8 ,4.3 ,0.41 ,1.1,2.5,0.43 ,0.7,1.8 ,0.384,0.535,0.4,0.5 ,0.85 ,0.4,2.0 ,2.4 ,0.4 ,0.3,0.1,0.7,1.2,5.1
27 ,Renaldo Balkman    ,SF   ,27.0,NYK,14.0,0.0 ,8.2 ,1.1 ,2.3 ,0.5  ,0.1,0.6,0.222,1.0,1.6 ,0.609,0.531,0.6,0.8 ,0.727,0.4,1.4 ,1.9 ,0.4 ,0.3,0.2,0.4,1.0,3.0
28 ,Leandro Barbosa    ,SG   ,29.0,TOT,64.0,0.0 ,21.6,4.2 ,10.0,0.425,1.0,2.7,0.382,3.2,7.3 ,0.441,0.476,1.6,1.9 ,0.815,0.5,1.5 ,2.0 ,1.5 ,0.9,0.1,1.5,2.1,11.1
31 ,J.J. Barea         ,PG   ,27.0,MIN,41.0,11.0,25.2,4.1 ,10.2,0.4  ,1.3,3.5,0.371,2.8,6.7 ,0.415,0.463,1.9,2.4 ,0.776,0.3,2.4 ,2.8 ,5.7 ,0.5,0.0,2.5,1.5,11.3
32 ,Andrea Bargnani    ,C    ,26.0,TOR,31.0,31.0,33.3,6.7 ,15.6,0.432,1.1,3.7,0.296,5.6,11.9,0.474,0.467,4.9,5.6 ,0.873,0.8,4.8 ,5.5 ,2.0 ,0.6,0.5,2.2,1.7,19.5
33 ,Matt Barnes        ,SF   ,31.0,LAL,63.0,16.0,22.9,2.8 ,6.1 ,0.452,0.7,2.2,0.333,2.0,4.0 ,0.518,0.512,1.5,2.0 ,0.742,1.5,3.9 ,5.5 ,2.0 ,0.6,0.8,1.2,2.4,7.8
36 ,Tony Battie        ,C    ,35.0,PHI,27.0,11.0,10.9,0.7 ,1.9 ,0.373,0.0,0.0,0.0  ,0.7,1.9 ,0.38 ,0.373,0.1,0.1 ,1.0  ,0.3,2.2 ,2.5 ,0.6 ,0.1,0.2,0.1,1.0,1.6
37 ,Shane Battier      ,SF   ,33.0,MIA,65.0,10.0,23.1,1.7 ,4.5 ,0.387,1.0,2.8,0.339,0.8,1.7 ,0.468,0.493,0.4,0.6 ,0.622,0.9,1.5 ,2.4 ,1.3 ,1.0,0.5,0.6,1.6,4.8
38 ,Nicolas Batum      ,SF   ,23.0,POR,59.0,34.0,30.4,4.9 ,10.9,0.451,1.8,4.6,0.391,3.1,6.2 ,0.496,0.534,2.3,2.7 ,0.836,1.4,3.2 ,4.6 ,1.4 ,1.0,1.0,1.5,1.8,13.9
39 ,Jerryd Bayless     ,PG   ,23.0,TOR,31.0,11.0,22.7,3.8 ,8.9 ,0.424,1.4,3.4,0.423,2.4,5.5 ,0.424,0.504,2.4,2.8 ,0.852,0.3,1.9 ,2.1 ,3.8 ,0.8,0.1,1.7,2.3,11.4
40 ,Michael Beasley    ,SF   ,23.0,MIN,47.0,7.0 ,23.1,4.7 ,10.6,0.445,0.8,2.1,0.376,3.9,8.4 ,0.462,0.483,1.3,2.0 ,0.642,0.8,3.6 ,4.4 ,1.0 ,0.4,0.4,1.7,1.8,11.5
41 ,Rodrigue Beaubois  ,PG   ,23.0,DAL,53.0,12.0,21.7,3.5 ,8.4 ,0.422,0.7,2.5,0.288,2.8,5.9 ,0.479,0.465,1.1,1.3 ,0.841,0.4,2.5 ,2.8 ,2.9 ,1.1,0.5,1.3,1.8,8.9
42 ,Marco Belinelli    ,SG   ,25.0,NOH,66.0,55.0,29.8,4.3 ,10.4,0.417,1.6,4.3,0.377,2.7,6.1 ,0.445,0.495,1.5,2.0 ,0.783,0.3,2.3 ,2.6 ,1.5 ,0.7,0.1,1.0,1.7,11.8
44 ,Raja Bell          ,SG   ,35.0,UTA,34.0,33.0,23.4,2.4 ,5.1 ,0.466,1.0,2.6,0.391,1.4,2.6 ,0.54 ,0.563,0.6,0.7 ,0.84 ,0.2,1.3 ,1.4 ,1.1 ,0.4,0.1,0.6,2.3,6.4
46 ,Mike Bibby         ,PG   ,33.0,NYK,39.0,4.0 ,14.3,0.9 ,3.2 ,0.282,0.7,2.2,0.318,0.2,1.0 ,0.205,0.391,0.2,0.2 ,0.75 ,0.1,1.4 ,1.5 ,2.1 ,0.5,0.1,0.5,1.2,2.6
48 ,Chauncey Billups   ,SG   ,35.0,LAC,20.0,20.0,30.4,4.2 ,11.4,0.364,2.4,6.3,0.384,1.8,5.2 ,0.34 ,0.469,4.3,4.8 ,0.895,0.2,2.3 ,2.5 ,4.0 ,0.5,0.2,1.9,2.0,15.0
50 ,DeJuan Blair       ,PF   ,22.0,SAS,64.0,62.0,21.3,4.2 ,7.9 ,0.534,0.0,0.0,0.0  ,4.2,7.9 ,0.535,0.534,1.1,1.9 ,0.613,2.4,3.1 ,5.5 ,1.2 ,0.9,0.2,1.4,2.6,9.5
51 ,Steve Blake        ,PG   ,31.0,LAL,53.0,5.0 ,23.3,1.9 ,5.1 ,0.377,1.0,3.0,0.335,0.9,2.1 ,0.436,0.476,0.4,0.5 ,0.778,0.2,1.4 ,1.6 ,3.3 ,0.7,0.0,1.4,1.4,5.2
52 ,Andray Blatche     ,PF   ,25.0,WAS,26.0,13.0,24.1,3.6 ,9.4 ,0.38 ,0.1,0.3,0.286,3.5,9.2 ,0.382,0.384,1.3,1.9 ,0.673,1.6,4.2 ,5.8 ,1.1 ,0.8,0.7,1.4,2.1,8.5
53 ,Eric Bledsoe       ,PG   ,22.0,LAC,40.0,1.0 ,11.6,1.2 ,3.2 ,0.389,0.2,0.8,0.2  ,1.1,2.4 ,0.448,0.413,0.7,1.1 ,0.636,0.6,1.1 ,1.6 ,1.7 ,0.8,0.4,1.2,1.5,3.3
54 ,Keith Bogans       ,SF   ,31.0,NJN,5.0 ,1.0 ,18.8,1.6 ,4.2 ,0.381,0.6,2.4,0.25 ,1.0,1.8 ,0.556,0.452,0.4,1.0 ,0.4  ,1.0,1.2 ,2.2 ,0.6 ,0.4,0.0,0.6,3.0,4.2
55 ,Andrew Bogut       ,C    ,27.0,MIL,12.0,12.0,30.3,5.1 ,11.3,0.449,0.0,0.1,0.0  ,5.1,11.3,0.452,0.449,1.2,1.9 ,0.609,1.8,6.5 ,8.3 ,2.6 ,1.0,2.0,2.0,3.0,11.3
56 ,Matt Bonner        ,PF   ,31.0,SAS,65.0,2.0 ,20.4,2.4 ,5.4 ,0.44 ,1.6,3.8,0.42 ,0.8,1.5 ,0.49 ,0.59 ,0.2,0.3 ,0.762,0.4,2.8 ,3.3 ,0.9 ,0.2,0.3,0.2,1.0,6.6
57 ,Trevor Booker      ,PF   ,24.0,WAS,50.0,32.0,25.2,3.6 ,6.8 ,0.531,0.0,0.0,0.5  ,3.6,6.8 ,0.531,0.532,1.1,1.9 ,0.602,2.4,4.1 ,6.5 ,0.8 ,1.0,0.9,1.2,2.8,8.4
58 ,Carlos Boozer      ,PF   ,30.0,CHI,66.0,66.0,29.5,6.8 ,12.8,0.532,0.0,0.0,0.0  ,6.8,12.7,0.533,0.532,1.4,2.1 ,0.693,1.7,6.8 ,8.5 ,1.9 ,1.0,0.4,1.7,2.5,15.0
59 ,Chris Bosh*        ,PF   ,27.0,MIA,57.0,57.0,35.2,6.9 ,14.2,0.487,0.2,0.6,0.286,6.7,13.5,0.496,0.493,4.0,4.9 ,0.821,1.6,6.3 ,7.9 ,1.8 ,0.9,0.8,2.1,2.2,18.0
60 ,Earl Boykins       ,PG   ,35.0,HOU,8.0 ,0.0 ,13.9,1.5 ,4.5 ,0.333,0.3,1.1,0.222,1.3,3.4 ,0.37 ,0.361,1.6,1.9 ,0.867,0.0,1.4 ,1.4 ,2.1 ,0.1,0.0,0.9,0.6,4.9
61 ,Craig Brackins     ,PF   ,24.0,PHI,14.0,1.0 ,6.3 ,0.6 ,2.4 ,0.273,0.2,0.6,0.333,0.4,1.7 ,0.25 ,0.318,0.1,0.1 ,0.5  ,0.4,0.7 ,1.1 ,0.6 ,0.0,0.1,0.3,0.4,1.6
62 ,Avery Bradley      ,PG   ,21.0,BOS,64.0,28.0,21.4,3.1 ,6.3 ,0.498,0.3,0.8,0.407,2.8,5.4 ,0.511,0.525,1.0,1.2 ,0.795,0.5,1.3 ,1.8 ,1.4 ,0.7,0.2,1.2,1.7,7.6
63 ,Elton Brand        ,C    ,32.0,PHI,60.0,60.0,28.9,4.8 ,9.7 ,0.494,0.0,0.0,0.0  ,4.8,9.7 ,0.495,0.494,1.4,1.9 ,0.733,2.4,4.7 ,7.2 ,1.6 ,1.0,1.6,1.1,2.9,11.0
65 ,Corey Brewer       ,SF   ,25.0,DEN,59.0,17.0,21.8,3.4 ,7.8 ,0.434,0.6,2.2,0.26 ,2.8,5.7 ,0.5  ,0.47 ,1.5,2.2 ,0.692,0.7,1.8 ,2.5 ,1.5 ,1.2,0.3,0.9,1.9,8.9
66 ,Ronnie Brewer      ,SG   ,26.0,CHI,66.0,43.0,24.8,2.9 ,6.7 ,0.427,0.3,1.0,0.275,2.6,5.7 ,0.455,0.448,0.8,1.5 ,0.56 ,1.1,2.4 ,3.5 ,2.1 ,1.1,0.3,0.9,1.0,6.9
67 ,Jon Brockman       ,PF   ,24.0,MIL,35.0,0.0 ,6.8 ,0.4 ,1.3 ,0.333,0.0,0.0,0.0  ,0.4,1.3 ,0.341,0.333,0.2,0.4 ,0.467,0.9,1.2 ,2.1 ,0.3 ,0.1,0.0,0.3,0.9,1.1
68 ,MarShon Brooks     ,SG   ,23.0,NJN,56.0,47.0,29.4,4.9 ,11.4,0.428,0.8,2.7,0.313,4.1,8.8 ,0.463,0.465,2.0,2.6 ,0.764,1.3,2.3 ,3.6 ,2.3 ,0.9,0.3,2.1,2.1,12.6
69 ,Derrick Brown      ,SF   ,24.0,CHA,65.0,17.0,22.2,3.3 ,6.3 ,0.518,0.1,0.4,0.25 ,3.2,5.9 ,0.535,0.526,1.4,2.2 ,0.667,1.5,2.2 ,3.6 ,1.0 ,0.7,0.2,0.8,1.5,8.1
71 ,Shannon Brown      ,SG   ,26.0,PHO,59.0,19.0,23.7,4.3 ,10.1,0.42 ,1.2,3.2,0.362,3.1,6.9 ,0.446,0.477,1.4,1.7 ,0.808,0.6,2.0 ,2.7 ,1.2 ,0.7,0.3,1.1,1.1,11.0
72 ,Kobe Bryant*       ,SG   ,33.0,LAL,58.0,58.0,38.5,9.9 ,23.0,0.43 ,1.5,4.9,0.303,8.4,18.1,0.464,0.462,6.6,7.8 ,0.845,1.1,4.3 ,5.4 ,4.6 ,1.2,0.3,3.5,1.8,27.9
73 ,Chase Budinger     ,SF   ,23.0,HOU,58.0,9.0 ,22.4,3.6 ,8.1 ,0.442,1.5,3.8,0.402,2.1,4.3 ,0.476,0.535,0.9,1.2 ,0.771,0.7,3.1 ,3.7 ,1.3 ,0.5,0.1,0.9,1.1,9.6
74 ,Alec Burks         ,SG   ,20.0,UTA,59.0,0.0 ,15.9,2.6 ,6.1 ,0.429,0.3,0.8,0.333,2.3,5.3 ,0.442,0.45 ,1.8,2.4 ,0.727,1.0,1.3 ,2.2 ,0.9 ,0.5,0.1,0.9,1.4,7.2
75 ,Caron Butler       ,SF   ,31.0,LAC,63.0,63.0,29.7,4.6 ,11.2,0.407,1.5,4.1,0.358,3.1,7.1 ,0.435,0.472,1.4,1.7 ,0.813,0.7,3.0 ,3.7 ,1.2 ,0.8,0.1,1.2,2.0,12.0
76 ,Jimmy Butler       ,SG   ,22.0,CHI,42.0,0.0 ,8.5 ,0.8 ,1.9 ,0.405,0.0,0.3,0.182,0.7,1.6 ,0.441,0.418,1.0,1.3 ,0.768,0.5,0.8 ,1.3 ,0.3 ,0.3,0.1,0.3,0.5,2.6
77 ,Rasual Butler      ,SF   ,32.0,TOR,34.0,14.0,13.3,1.2 ,3.9 ,0.308,0.6,2.3,0.273,0.6,1.6 ,0.357,0.387,0.2,0.4 ,0.583,0.2,1.8 ,1.9 ,0.6 ,0.2,0.1,0.4,1.1,3.2
78 ,Derrick Byars      ,PF   ,27.0,SAS,2.0 ,0.0 ,18.5,1.5 ,5.5 ,0.273,0.0,3.0,0.0  ,1.5,2.5 ,0.6  ,0.273,2.0,2.0 ,1.0  ,3.0,2.5 ,5.5 ,0.5 ,1.0,0.0,0.0,1.0,5.0
79 ,Andrew Bynum       ,C    ,24.0,LAL,60.0,60.0,35.2,7.4 ,13.3,0.558,0.0,0.1,0.2  ,7.4,13.2,0.56 ,0.558,3.9,5.6 ,0.692,3.2,8.6 ,11.8,1.4 ,0.5,1.9,2.5,1.7,18.7
80 ,Will Bynum         ,PG   ,29.0,DET,36.0,0.0 ,14.3,2.1 ,5.4 ,0.381,0.2,0.8,0.241,1.9,4.6 ,0.406,0.399,1.4,1.8 ,0.766,0.3,1.3 ,1.6 ,1.8 ,0.6,0.1,1.5,1.7,5.7
81 ,José Calderón      ,PG   ,30.0,TOR,53.0,53.0,33.9,4.1 ,9.0 ,0.457,1.1,3.0,0.371,3.0,6.0 ,0.5  ,0.519,1.1,1.3 ,0.882,0.4,2.7 ,3.0 ,8.8 ,0.9,0.1,2.0,1.8,10.5
82 ,Marcus Camby       ,C    ,37.0,TOT,59.0,53.0,22.9,2.2 ,4.9 ,0.446,0.0,0.1,0.4  ,2.1,4.8 ,0.447,0.449,0.5,1.1 ,0.453,2.7,6.3 ,9.0 ,1.8 ,0.8,1.4,1.0,2.1,4.9
85 ,Brian Cardinal     ,SF   ,34.0,DAL,44.0,0.0 ,6.3 ,0.3 ,1.3 ,0.255,0.2,1.1,0.204,0.1,0.1 ,0.667,0.345,0.1,0.1 ,0.833,0.1,0.7 ,0.8 ,0.4 ,0.2,0.0,0.2,0.9,1.0
86 ,DeMarre Carroll    ,SF-PF,25.0,TOT,24.0,9.0 ,14.5,1.8 ,4.4 ,0.41 ,0.3,0.8,0.368,1.5,3.6 ,0.419,0.443,0.6,0.7 ,0.875,1.2,1.0 ,2.2 ,0.8 ,0.5,0.0,0.5,1.5,4.5
90 ,Matt Carroll       ,SG   ,31.0,CHA,53.0,2.0 ,11.2,1.0 ,3.0 ,0.331,0.2,0.8,0.186,0.8,2.2 ,0.386,0.357,0.6,0.7 ,0.789,0.2,0.9 ,1.1 ,0.7 ,0.3,0.1,0.5,1.0,2.7
91 ,Anthony Carter     ,PG   ,36.0,TOR,24.0,0.0 ,8.7 ,0.7 ,2.2 ,0.321,0.2,0.7,0.294,0.5,1.5 ,0.333,0.368,0.3,0.4 ,0.8  ,0.2,1.2 ,1.4 ,1.4 ,0.3,0.2,0.7,0.8,2.0
92 ,Vince Carter       ,SG   ,35.0,DAL,61.0,40.0,25.3,3.7 ,8.9 ,0.411,1.2,3.4,0.361,2.4,5.5 ,0.442,0.48 ,1.6,1.9 ,0.826,0.5,2.8 ,3.4 ,2.3 ,0.9,0.4,1.4,2.2,10.1
93 ,Omri Casspi        ,SF   ,23.0,CLE,65.0,35.0,20.6,2.6 ,6.3 ,0.403,0.8,2.6,0.315,1.7,3.8 ,0.463,0.467,1.1,1.7 ,0.685,1.0,2.5 ,3.5 ,1.0 ,0.6,0.3,1.0,1.8,7.1
94 ,Mario Chalmers     ,PG   ,25.0,MIA,64.0,64.0,28.5,3.5 ,7.8 ,0.448,1.6,4.1,0.388,1.9,3.7 ,0.513,0.549,1.3,1.6 ,0.792,0.3,2.4 ,2.7 ,3.5 ,1.5,0.2,2.2,2.6,9.8
95 ,Tyson Chandler     ,C    ,29.0,NYK,62.0,62.0,33.2,3.9 ,5.7 ,0.679,0.0,0.0,0.0  ,3.9,5.7 ,0.683,0.679,3.5,5.1 ,0.689,3.4,6.5 ,9.9 ,0.9 ,0.9,1.4,1.6,3.0,11.3
96 ,Wilson Chandler    ,SF   ,24.0,DEN,8.0 ,6.0 ,26.9,3.9 ,9.9 ,0.392,0.4,1.5,0.25 ,3.5,8.4 ,0.418,0.411,1.3,1.5 ,0.833,0.8,4.4 ,5.1 ,2.1 ,0.8,0.8,2.3,2.3,9.4
97 ,Josh Childress     ,SF   ,28.0,PHO,34.0,0.0 ,14.4,1.4 ,2.9 ,0.485,0.1,0.7,0.167,1.3,2.2 ,0.587,0.505,0.0,0.1 ,0.0  ,0.9,1.9 ,2.8 ,1.0 ,0.4,0.2,0.3,1.1,2.9
99 ,Norris Cole        ,PG   ,23.0,MIA,65.0,2.0 ,19.4,2.7 ,6.9 ,0.393,0.3,1.2,0.276,2.4,5.8 ,0.417,0.417,1.0,1.3 ,0.776,0.3,1.1 ,1.4 ,2.0 ,0.7,0.0,1.6,1.9,6.8
101,Darren Collison    ,PG   ,24.0,IND,60.0,56.0,31.3,3.8 ,8.7 ,0.44 ,0.6,1.6,0.362,3.3,7.2 ,0.457,0.472,2.1,2.6 ,0.83 ,0.5,2.6 ,3.1 ,4.8 ,0.8,0.2,1.9,1.7,10.4
102,Nick Collison      ,PF   ,31.0,OKC,63.0,0.0 ,20.7,1.9 ,3.2 ,0.597,0.0,0.0,0.0  ,1.9,3.2 ,0.6  ,0.597,0.7,1.0 ,0.71 ,1.9,2.5 ,4.3 ,1.3 ,0.5,0.4,1.0,2.4,4.5
103,Mike Conley        ,PG   ,24.0,MEM,62.0,61.0,35.1,4.8 ,11.0,0.433,1.0,2.6,0.377,3.8,8.5 ,0.45 ,0.477,2.2,2.5 ,0.861,0.4,2.2 ,2.5 ,6.5 ,2.2,0.2,2.0,2.1,12.7
104,Brian Cook         ,PF   ,31.0,TOT,32.0,0.0 ,8.6 ,1.0 ,3.1 ,0.316,0.3,1.6,0.2  ,0.7,1.5 ,0.438,0.367,0.3,0.3 ,0.9  ,0.3,1.7 ,2.0 ,0.3 ,0.2,0.2,0.3,1.5,2.5
107,Daequan Cook       ,SG   ,24.0,OKC,57.0,22.0,17.4,1.9 ,5.2 ,0.368,1.4,4.0,0.346,0.5,1.2 ,0.441,0.502,0.2,0.4 ,0.636,0.2,1.9 ,2.1 ,0.3 ,0.4,0.2,0.3,1.2,5.5
108,DeMarcus Cousins   ,C    ,21.0,SAC,64.0,62.0,30.5,7.0 ,15.6,0.448,0.0,0.2,0.143,7.0,15.4,0.453,0.449,4.1,5.8 ,0.702,4.1,6.8 ,11.0,1.6 ,1.5,1.2,2.7,4.0,18.1
109,Jamal Crawford     ,PG   ,31.0,POR,60.0,6.0 ,26.9,4.7 ,12.3,0.384,1.3,4.3,0.308,3.4,8.0 ,0.426,0.438,3.2,3.4 ,0.927,0.3,1.7 ,2.0 ,3.2 ,0.9,0.2,1.9,1.2,14.0
110,Jordan Crawford    ,SG   ,23.0,WAS,64.0,32.0,27.4,5.5 ,13.6,0.4  ,1.2,4.3,0.289,4.2,9.4 ,0.451,0.446,2.5,3.2 ,0.793,0.7,1.9 ,2.6 ,3.0 ,0.9,0.1,2.2,1.7,14.7
111,Dante Cunningham   ,PF   ,24.0,MEM,64.0,5.0 ,17.6,2.3 ,4.4 ,0.516,0.0,0.0,0.0  ,2.3,4.3 ,0.52 ,0.516,0.7,1.1 ,0.652,1.4,2.4 ,3.8 ,0.6 ,0.7,0.5,0.5,1.5,5.2
114,Stephen Curry      ,PG   ,23.0,GSW,26.0,23.0,28.2,5.6 ,11.4,0.49 ,2.1,4.7,0.455,3.5,6.7 ,0.514,0.583,1.5,1.8 ,0.809,0.6,2.8 ,3.4 ,5.3 ,1.5,0.3,2.5,2.4,14.7
115,Samuel Dalembert   ,C    ,30.0,HOU,65.0,45.0,22.2,3.1 ,6.1 ,0.506,0.0,0.0,0.0  ,3.1,6.1 ,0.508,0.506,1.4,1.7 ,0.796,2.4,4.6 ,7.0 ,0.5 ,0.6,1.7,1.3,2.5,7.5
117,Marquis Daniels    ,SG   ,31.0,BOS,38.0,0.0 ,12.7,1.4 ,3.8 ,0.364,0.0,0.3,0.0  ,1.4,3.5 ,0.391,0.364,0.4,0.6 ,0.739,0.4,1.3 ,1.7 ,1.2 ,0.6,0.2,0.7,0.9,3.2
118,Baron Davis        ,PG   ,32.0,NYK,29.0,14.0,20.5,2.3 ,6.3 ,0.37 ,0.9,2.9,0.306,1.4,3.4 ,0.424,0.44 ,0.6,0.8 ,0.667,0.4,1.5 ,1.9 ,4.7 ,1.2,0.1,2.6,2.1,6.1
119,Ed Davis           ,PF   ,22.0,TOR,66.0,9.0 ,23.2,2.6 ,5.1 ,0.513,0.0,0.0,0.0  ,2.6,5.1 ,0.515,0.513,1.1,1.6 ,0.67 ,2.0,4.6 ,6.6 ,0.9 ,0.6,1.0,1.0,2.4,6.3
120,Glen Davis         ,PF   ,26.0,ORL,61.0,13.0,23.4,3.7 ,8.8 ,0.421,0.0,0.2,0.143,3.7,8.5 ,0.429,0.423,1.9,2.7 ,0.683,1.8,3.7 ,5.4 ,0.8 ,0.7,0.3,1.2,1.7,9.3
121,Josh Davis         ,PF   ,31.0,MEM,15.0,0.0 ,8.7 ,0.7 ,1.8 ,0.37 ,0.3,0.9,0.308,0.4,0.9 ,0.429,0.444,0.3,0.5 ,0.5  ,1.1,0.7 ,1.8 ,0.4 ,0.5,0.1,0.2,1.3,1.9
123,Austin Daye        ,SF   ,23.0,DET,41.0,4.0 ,14.7,1.8 ,5.5 ,0.322,0.3,1.5,0.21 ,1.5,4.0 ,0.364,0.35 ,0.9,1.0 ,0.814,0.3,1.9 ,2.2 ,0.8 ,0.5,0.5,1.0,1.5,4.7
124,Carlos Delfino     ,SF   ,29.0,MIL,54.0,53.0,28.5,3.4 ,8.4 ,0.402,1.6,4.4,0.36 ,1.8,4.0 ,0.449,0.497,0.7,0.9 ,0.792,0.4,3.5 ,3.9 ,2.3 ,1.5,0.2,1.2,1.8,9.0
125,Luol Deng          ,SF   ,26.0,CHI,54.0,54.0,39.4,5.8 ,14.0,0.412,1.5,4.0,0.367,4.3,10.0,0.43 ,0.464,2.4,3.1 ,0.77 ,1.4,5.1 ,6.5 ,2.9 ,1.0,0.7,1.8,1.5,15.3
126,Justin Dentmon     ,PG   ,26.0,TOT,6.0 ,0.0 ,15.2,1.7 ,4.7 ,0.357,0.3,2.3,0.143,1.3,2.3 ,0.571,0.393,0.7,1.0 ,0.667,0.0,1.3 ,1.3 ,1.7 ,0.3,0.0,1.2,1.7,4.3
129,DeMar DeRozan      ,SG   ,22.0,TOR,63.0,63.0,35.0,6.0 ,14.3,0.422,0.4,1.5,0.261,5.7,12.9,0.44 ,0.435,4.3,5.3 ,0.81 ,0.6,2.7 ,3.3 ,2.0 ,0.8,0.3,2.0,2.6,16.7
130,Boris Diaw         ,PF   ,29.0,TOT,57.0,35.0,25.0,2.7 ,6.2 ,0.444,0.5,1.7,0.313,2.2,4.4 ,0.496,0.489,0.4,0.6 ,0.629,1.2,3.7 ,4.9 ,3.6 ,0.6,0.4,2.0,2.2,6.4
135,Keyon Dooling      ,SG   ,31.0,BOS,46.0,2.0 ,14.4,1.4 ,3.5 ,0.405,0.6,1.8,0.333,0.8,1.8 ,0.476,0.488,0.5,0.7 ,0.742,0.1,0.8 ,0.8 ,1.1 ,0.3,0.0,0.7,1.2,4.0
136,Toney Douglas      ,PG   ,25.0,NYK,38.0,9.0 ,17.3,2.5 ,7.6 ,0.324,0.7,3.1,0.231,1.8,4.6 ,0.387,0.371,0.6,0.7 ,0.846,0.4,1.5 ,1.9 ,2.0 ,0.8,0.0,1.5,1.4,6.2
138,Goran Dragić       ,PG   ,25.0,HOU,66.0,28.0,26.5,4.2 ,9.1 ,0.462,1.0,3.1,0.337,3.2,6.0 ,0.525,0.518,2.3,2.9 ,0.805,0.8,1.7 ,2.5 ,5.3 ,1.3,0.2,2.4,2.5,11.7
