   ,Player                ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB,TRB ,AST ,STL,BLK,TOV,PF ,PTS
0  ,Mahmoud Abdul-Rauf    ,PG   ,28.0,SAC,31.0,0.0 ,17.1,3.3 ,8.8 ,0.377,0.2,1.0,0.161,3.2 ,7.8 ,0.405,0.386,0.5,0.5 ,1.0  ,0.2,1.0,1.2 ,1.9 ,0.5,0.0,0.6,1.0,7.3
1  ,Tariq Abdul-Wahad     ,SG   ,23.0,SAC,59.0,16.0,16.3,2.4 ,6.1 ,0.403,0.1,0.3,0.211,2.4 ,5.7 ,0.414,0.409,1.4,2.1 ,0.672,0.7,1.2,2.0 ,0.9 ,0.6,0.2,1.1,1.4,6.4
2  ,Shareef Abdur-Rahim   ,SF   ,21.0,VAN,82.0,82.0,36.0,8.0 ,16.4,0.485,0.3,0.6,0.412,7.7 ,15.8,0.488,0.493,6.1,7.8 ,0.784,2.8,4.3,7.1 ,2.6 ,1.1,0.9,3.1,2.5,22.3
3  ,Cory Alexander        ,PG   ,24.0,TOT,60.0,22.0,21.6,2.9 ,6.7 ,0.428,1.1,2.9,0.375,1.8 ,3.7 ,0.469,0.51 ,1.3,1.7 ,0.784,0.3,2.2,2.4 ,3.5 ,1.2,0.2,1.9,1.6,8.1
6  ,Ray Allen*            ,SG   ,22.0,MIL,82.0,82.0,40.1,6.9 ,16.0,0.428,1.6,4.5,0.364,5.2 ,11.5,0.453,0.479,4.2,4.8 ,0.875,1.5,3.4,4.9 ,4.3 ,1.4,0.1,3.2,3.0,19.5
7  ,Derek Anderson        ,SF   ,23.0,CLE,66.0,13.0,27.9,3.6 ,8.9 ,0.408,0.3,1.3,0.202,3.4 ,7.6 ,0.442,0.422,4.2,4.8 ,0.873,0.8,2.0,2.8 ,3.4 ,1.3,0.2,1.9,2.1,11.7
8  ,Greg Anderson         ,C    ,33.0,ATL,50.0,0.0 ,8.0 ,0.7 ,1.6 ,0.444,0.0,0.1,0.0  ,0.7 ,1.5 ,0.474,0.444,0.3,0.8 ,0.39 ,0.8,1.6,2.4 ,0.3 ,0.4,0.2,0.3,1.7,1.8
9  ,Kenny Anderson        ,PG   ,27.0,TOT,61.0,56.0,30.5,4.4 ,11.0,0.398,0.9,2.6,0.356,3.5 ,8.4 ,0.411,0.44 ,2.5,3.2 ,0.789,0.6,2.2,2.8 ,5.7 ,1.4,0.0,2.3,2.2,12.2
12 ,Nick Anderson         ,SF   ,30.0,ORL,58.0,44.0,29.3,5.9 ,13.0,0.455,1.3,3.7,0.36 ,4.6 ,9.3 ,0.493,0.506,2.2,3.4 ,0.638,1.7,3.4,5.1 ,2.1 ,1.2,0.4,1.5,1.7,15.3
13 ,Shandon Anderson      ,SG   ,24.0,UTA,82.0,2.0 ,19.5,3.3 ,6.1 ,0.538,0.1,0.4,0.219,3.2 ,5.7 ,0.56 ,0.545,1.7,2.3 ,0.735,1.0,1.7,2.8 ,1.1 ,0.8,0.2,1.1,1.8,8.3
14 ,Chris Anstey          ,C    ,23.0,DAL,41.0,8.0 ,16.6,2.2 ,5.6 ,0.398,0.1,0.4,0.188,2.2 ,5.2 ,0.414,0.405,1.3,1.8 ,0.716,1.3,2.5,3.8 ,0.9 ,0.8,0.7,1.0,2.3,5.9
15 ,Greg Anthony          ,PG   ,30.0,SEA,80.0,0.0 ,12.8,1.9 ,4.4 ,0.43 ,0.8,2.0,0.415,1.1 ,2.4 ,0.442,0.524,0.7,1.0 ,0.663,0.2,1.2,1.4 ,2.6 ,0.8,0.0,1.1,1.2,5.2
16 ,B.J. Armstrong        ,PG   ,30.0,TOT,66.0,0.0 ,12.6,1.6 ,3.2 ,0.493,0.1,0.5,0.257,1.5 ,2.7 ,0.539,0.514,0.6,0.8 ,0.84 ,0.2,0.9,1.2 ,2.3 ,0.4,0.0,0.6,1.1,4.0
19 ,Darrell Armstrong     ,PG   ,29.0,ORL,48.0,17.0,25.8,3.3 ,7.9 ,0.411,0.5,1.4,0.368,2.7 ,6.5 ,0.42 ,0.443,2.2,2.6 ,0.854,1.4,2.0,3.3 ,4.9 ,1.2,0.1,2.3,2.0,9.2
20 ,Vincent Askew         ,SG   ,31.0,POR,30.0,5.0 ,14.8,0.6 ,1.8 ,0.352,0.0,0.1,0.0  ,0.6 ,1.7 ,0.365,0.352,0.9,1.3 ,0.718,0.7,1.6,2.3 ,1.3 ,0.6,0.2,1.2,1.3,2.2
21 ,Keith Askins          ,SF   ,30.0,MIA,46.0,12.0,14.8,0.8 ,2.7 ,0.32 ,0.5,1.6,0.284,0.4 ,1.0 ,0.375,0.406,0.3,0.4 ,0.632,0.6,1.6,2.2 ,0.6 ,0.6,0.3,0.6,2.3,2.4
22 ,Stacey Augmon         ,SG   ,29.0,POR,71.0,23.0,20.4,2.2 ,5.2 ,0.414,0.0,0.1,0.143,2.2 ,5.1 ,0.419,0.415,1.3,2.2 ,0.603,1.5,1.8,3.3 ,1.2 ,0.8,0.5,1.1,2.0,5.7
23 ,Isaac Austin          ,C    ,28.0,TOT,78.0,50.0,29.1,5.2 ,11.2,0.466,0.0,0.1,0.0  ,5.2 ,11.1,0.47 ,0.466,3.1,4.7 ,0.669,2.6,4.6,7.1 ,2.2 ,0.8,0.7,2.6,3.0,13.5
26 ,Vin Baker             ,C    ,26.0,SEA,82.0,82.0,35.9,7.7 ,14.2,0.542,0.0,0.1,0.143,7.7 ,14.1,0.545,0.543,3.8,6.4 ,0.591,3.5,4.5,8.0 ,1.9 ,1.1,1.0,2.1,3.4,19.2
27 ,Charles Barkley*      ,PF   ,34.0,HOU,68.0,41.0,33.0,5.3 ,10.9,0.485,0.3,1.2,0.214,5.0 ,9.7 ,0.52 ,0.497,4.4,5.8 ,0.746,3.5,8.1,11.7,3.2 ,1.0,0.4,2.2,2.8,15.2
29 ,Dana Barros           ,PG   ,30.0,BOS,80.0,15.0,21.1,3.5 ,7.6 ,0.461,1.3,3.1,0.407,2.3 ,4.5 ,0.499,0.544,1.5,1.8 ,0.847,0.4,1.6,1.9 ,3.6 ,1.0,0.1,1.3,1.6,9.8
30 ,Brent Barry           ,SG   ,26.0,TOT,58.0,36.0,27.6,3.7 ,8.7 ,0.421,1.6,3.9,0.393,2.1 ,4.8 ,0.444,0.51 ,2.0,2.3 ,0.858,0.5,2.4,2.9 ,2.6 ,1.1,0.5,1.8,2.0,10.9
33 ,Drew Barry            ,PG   ,24.0,ATL,27.0,0.0 ,9.5 ,0.7 ,1.4 ,0.474,0.3,0.8,0.429,0.3 ,0.6 ,0.529,0.592,0.4,0.5 ,0.846,0.2,1.1,1.3 ,1.8 ,0.4,0.0,1.1,1.0,2.1
34 ,Jon Barry             ,SG   ,28.0,LAL,49.0,1.0 ,7.6 ,0.8 ,2.1 ,0.365,0.4,1.2,0.295,0.4 ,0.9 ,0.465,0.452,0.6,0.6 ,0.931,0.2,0.6,0.8 ,1.0 ,0.5,0.1,0.4,0.7,2.5
35 ,Tony Battie           ,PF   ,21.0,DEN,65.0,49.0,23.2,3.6 ,8.1 ,0.446,0.0,0.2,0.214,3.6 ,7.9 ,0.452,0.449,1.1,1.6 ,0.702,2.1,3.3,5.4 ,0.9 ,0.8,1.1,1.5,3.1,8.4
36 ,Corey Beck            ,PG   ,26.0,CHH,59.0,14.0,12.5,1.2 ,2.7 ,0.459,0.0,0.1,0.5  ,1.2 ,2.6 ,0.458,0.465,0.7,1.0 ,0.729,0.5,1.1,1.5 ,1.7 ,0.6,0.1,1.2,1.7,3.2
38 ,Mario Bennett         ,PF   ,24.0,LAL,45.0,4.0 ,7.9 ,1.8 ,3.0 ,0.593,0.0,0.0,0.5  ,1.8 ,3.0 ,0.594,0.596,0.4,1.0 ,0.364,1.3,1.5,2.8 ,0.4 ,0.4,0.2,0.5,1.4,3.9
39 ,David Benoit          ,SF   ,29.0,TOT,77.0,0.0 ,14.6,2.0 ,5.3 ,0.373,0.7,2.2,0.324,1.3 ,3.1 ,0.408,0.44 ,0.8,1.0 ,0.824,0.8,1.9,2.6 ,0.3 ,0.5,0.3,0.7,2.0,5.5
42 ,Travis Best           ,PG   ,25.0,IND,82.0,0.0 ,18.9,2.5 ,5.9 ,0.419,0.3,0.9,0.3  ,2.2 ,5.0 ,0.439,0.441,1.4,1.6 ,0.855,0.3,1.1,1.5 ,3.4 ,1.0,0.1,1.4,2.4,6.5
43 ,Chauncey Billups      ,PG   ,21.0,TOT,80.0,70.0,27.7,3.5 ,9.4 ,0.374,1.3,4.1,0.329,2.2 ,5.3 ,0.408,0.445,2.8,3.3 ,0.85 ,0.8,1.6,2.4 ,3.9 ,1.3,0.1,2.2,2.2,11.2
46 ,Mookie Blaylock       ,PG   ,30.0,ATL,70.0,69.0,38.6,5.3 ,13.4,0.392,1.3,4.8,0.269,4.0 ,8.6 ,0.46 ,0.44 ,1.4,1.9 ,0.709,1.2,3.7,4.9 ,6.7 ,2.6,0.3,2.5,1.7,13.2
47 ,Corie Blount          ,PF   ,29.0,LAL,70.0,3.0 ,14.7,1.5 ,2.7 ,0.572,0.0,0.1,0.0  ,1.5 ,2.6 ,0.585,0.572,0.6,1.1 ,0.5  ,1.6,2.6,4.3 ,0.5 ,0.4,0.4,0.7,2.2,3.6
48 ,Muggsy Bogues         ,PG   ,33.0,TOT,61.0,31.0,25.7,2.3 ,5.3 ,0.437,0.1,0.3,0.25 ,2.2 ,5.0 ,0.446,0.443,1.0,1.1 ,0.897,0.5,1.7,2.2 ,5.4 ,1.1,0.0,1.7,1.0,5.7
52 ,Keith Booth           ,SF   ,23.0,CHI,6.0 ,0.0 ,2.8 ,0.3 ,1.0 ,0.333,0.0,0.2,0.0  ,0.3 ,0.8 ,0.4  ,0.333,1.0,1.0 ,1.0  ,0.3,0.3,0.7 ,0.2 ,0.0,0.0,0.5,0.5,1.7
53 ,Bruce Bowen           ,SF   ,26.0,BOS,61.0,9.0 ,21.4,2.0 ,4.9 ,0.409,0.3,1.0,0.339,1.7 ,3.9 ,0.427,0.443,1.2,2.0 ,0.623,1.3,1.6,2.9 ,1.3 ,1.4,0.5,0.9,2.9,5.6
54 ,Anthony Bowie         ,SG   ,34.0,NYK,27.0,3.0 ,8.3 ,1.2 ,2.2 ,0.542,0.1,0.1,0.75 ,1.1 ,2.0 ,0.527,0.568,0.3,0.3 ,0.889,0.3,0.6,1.0 ,0.4 ,0.2,0.1,0.3,0.9,2.8
55 ,Shawn Bradley         ,C    ,25.0,DAL,64.0,46.0,28.5,4.7 ,11.1,0.422,0.0,0.0,0.333,4.7 ,11.1,0.422,0.423,2.0,2.8 ,0.722,2.6,5.5,8.1 ,0.9 ,0.8,3.3,1.5,3.3,11.4
56 ,Terrell Brandon       ,PG   ,27.0,MIL,50.0,48.0,35.7,6.8 ,14.6,0.464,0.6,1.9,0.333,6.2 ,12.8,0.483,0.485,2.6,3.1 ,0.846,0.5,3.1,3.5 ,7.7 ,2.2,0.3,2.9,2.4,16.8
58 ,Tim Breaux            ,SF   ,27.0,MIL,6.0 ,0.0 ,5.0 ,0.7 ,1.8 ,0.364,0.2,0.5,0.333,0.5 ,1.3 ,0.375,0.409,0.2,0.3 ,0.5  ,0.0,0.3,0.3 ,0.3 ,0.3,0.2,0.2,0.2,1.7
59 ,Scott Brooks          ,PG   ,32.0,CLE,43.0,0.0 ,7.3 ,0.7 ,1.5 ,0.424,0.1,0.3,0.455,0.5 ,1.3 ,0.418,0.462,0.4,0.5 ,0.9  ,0.1,0.6,0.7 ,1.1 ,0.4,0.1,0.3,0.6,1.8
60 ,Chucky Brown          ,SF   ,29.0,ATL,77.0,8.0 ,15.6,2.1 ,4.8 ,0.433,0.0,0.1,0.25 ,2.1 ,4.7 ,0.437,0.435,0.8,1.1 ,0.724,0.7,1.6,2.4 ,0.7 ,0.3,0.2,0.7,1.3,5.0
61 ,Dee Brown             ,SG   ,29.0,TOT,72.0,12.0,23.9,3.4 ,7.8 ,0.438,1.5,3.8,0.399,1.9 ,4.0 ,0.474,0.534,0.8,1.0 ,0.817,0.3,1.8,2.1 ,2.1 ,1.1,0.3,1.0,1.7,9.1
65 ,Randy Brown           ,PG   ,29.0,CHI,71.0,6.0 ,16.2,1.6 ,4.3 ,0.384,0.0,0.1,0.0  ,1.6 ,4.2 ,0.391,0.384,0.8,1.1 ,0.718,0.5,0.8,1.3 ,2.1 ,1.0,0.2,0.9,1.7,4.1
66 ,Rick Brunson          ,PG   ,25.0,POR,38.0,10.0,16.4,1.3 ,3.7 ,0.348,0.6,1.6,0.361,0.7 ,2.1 ,0.338,0.426,1.1,1.6 ,0.677,0.4,1.1,1.5 ,2.6 ,0.7,0.1,1.4,1.4,4.3
67 ,Kobe Bryant*          ,SF   ,19.0,LAL,79.0,1.0 ,26.0,4.9 ,11.6,0.428,0.9,2.8,0.341,4.0 ,8.8 ,0.456,0.469,4.6,5.8 ,0.794,1.0,2.1,3.1 ,2.5 ,0.9,0.5,2.0,2.3,15.4
68 ,Mark Bryant           ,C    ,32.0,PHO,70.0,22.0,15.9,1.6 ,3.2 ,0.484,0.0,0.0,0.0  ,1.6 ,3.2 ,0.487,0.484,1.0,1.4 ,0.768,1.3,2.2,3.5 ,0.7 ,0.5,0.2,0.8,2.6,4.2
69 ,Jud Buechler          ,SF   ,29.0,CHI,74.0,0.0 ,8.2 ,1.1 ,2.4 ,0.483,0.3,0.9,0.385,0.8 ,1.5 ,0.541,0.554,0.0,0.1 ,0.5  ,0.3,0.7,1.0 ,0.7 ,0.3,0.2,0.3,0.6,2.7
70 ,Matt Bullard          ,SF   ,30.0,HOU,67.0,24.0,17.8,2.6 ,5.8 ,0.45 ,1.4,3.4,0.416,1.2 ,2.4 ,0.5  ,0.573,0.3,0.4 ,0.741,0.4,1.8,2.2 ,0.9 ,0.5,0.4,0.6,1.6,7.0
71 ,Scott Burrell         ,SF   ,27.0,CHI,80.0,3.0 ,13.7,2.0 ,4.7 ,0.424,0.6,1.8,0.354,1.4 ,2.9 ,0.468,0.492,0.6,0.8 ,0.734,1.0,1.5,2.5 ,0.8 ,0.8,0.5,0.6,1.6,5.2
72 ,Willie Burton         ,SF   ,29.0,SAS,13.0,0.0 ,3.3 ,0.6 ,1.6 ,0.381,0.2,0.7,0.333,0.4 ,0.9 ,0.417,0.452,0.6,0.9 ,0.667,0.2,0.5,0.7 ,0.1 ,0.2,0.2,0.1,0.5,2.1
73 ,Mitchell Butler       ,SG   ,27.0,CLE,18.0,0.0 ,11.4,0.8 ,2.6 ,0.319,0.1,0.3,0.167,0.8 ,2.3 ,0.341,0.33 ,0.3,0.6 ,0.6  ,0.3,0.9,1.2 ,1.0 ,0.4,0.0,0.4,1.4,2.1
74 ,Jason Caffey          ,PF   ,24.0,TOT,80.0,14.0,17.8,2.8 ,5.8 ,0.485,0.0,0.0,0.0  ,2.8 ,5.8 ,0.487,0.485,1.6,2.5 ,0.655,2.0,2.3,4.3 ,0.8 ,0.3,0.3,1.3,2.3,7.3
77 ,Michael Cage          ,C    ,36.0,NJN,79.0,17.0,15.2,0.5 ,1.1 ,0.512,0.0,0.0,0.0  ,0.5 ,1.1 ,0.518,0.512,0.3,0.5 ,0.556,1.5,2.4,3.9 ,0.4 ,0.6,0.6,0.3,1.3,1.3
79 ,Marcus Camby          ,C    ,23.0,TOR,63.0,58.0,31.8,4.9 ,11.9,0.412,0.0,0.0,0.0  ,4.9 ,11.8,0.413,0.412,2.4,3.9 ,0.611,3.2,4.2,7.4 ,1.8 ,1.1,3.7,2.1,3.2,12.1
80 ,Elden Campbell        ,PF   ,29.0,LAL,81.0,28.0,22.0,3.6 ,7.7 ,0.463,0.0,0.0,0.5  ,3.6 ,7.7 ,0.463,0.464,2.9,4.2 ,0.693,1.8,3.9,5.6 ,1.0 ,0.4,1.3,1.4,2.6,10.1
83 ,Chris Carr            ,SG   ,23.0,MIN,51.0,40.0,22.8,3.7 ,8.9 ,0.42 ,0.8,2.5,0.315,2.9 ,6.4 ,0.462,0.465,1.6,1.9 ,0.848,0.8,2.2,3.0 ,1.7 ,0.3,0.2,1.4,2.5,9.9
84 ,Sam Cassell           ,PG   ,28.0,NJN,75.0,72.0,34.7,6.8 ,15.4,0.441,0.2,1.1,0.188,6.6 ,14.3,0.46 ,0.448,5.8,6.8 ,0.86 ,1.0,2.1,3.0 ,8.0 ,1.6,0.3,3.6,3.5,19.6
85 ,Kelvin Cato           ,C    ,23.0,POR,74.0,8.0 ,13.6,1.3 ,3.1 ,0.428,0.0,0.0,0.0  ,1.3 ,3.1 ,0.434,0.428,1.2,1.7 ,0.688,1.2,2.2,3.4 ,0.3 ,0.4,1.3,0.6,2.2,3.8
87 ,Cedric Ceballos       ,SF   ,28.0,TOT,47.0,25.0,21.1,4.3 ,8.8 ,0.492,0.4,1.5,0.3  ,3.9 ,7.3 ,0.53 ,0.517,2.3,3.1 ,0.738,1.6,3.1,4.7 ,1.3 ,0.7,0.3,1.5,1.9,11.4
91 ,Rex Chapman           ,SG   ,30.0,PHO,68.0,67.0,33.3,6.0 ,14.1,0.427,1.8,4.6,0.386,4.2 ,9.5 ,0.447,0.49 ,2.1,2.8 ,0.781,0.4,2.1,2.5 ,3.0 ,1.0,0.2,1.7,1.5,15.9
92 ,Calbert Cheaney       ,SG   ,26.0,WAS,82.0,82.0,34.6,5.5 ,12.0,0.457,0.2,0.6,0.283,5.3 ,11.3,0.467,0.464,1.7,2.6 ,0.647,1.0,3.0,4.0 ,2.1 ,1.2,0.4,1.3,3.2,12.8
93 ,Pete Chilcutt         ,PF   ,29.0,VAN,82.0,0.0 ,17.3,1.9 ,4.4 ,0.435,0.7,1.6,0.415,1.2 ,2.8 ,0.445,0.51 ,0.5,0.7 ,0.661,0.9,2.8,3.7 ,1.3 ,0.6,0.5,0.8,1.9,4.9
94 ,Chris Childs          ,PG   ,30.0,NYK,68.0,0.0 ,23.5,2.2 ,5.2 ,0.421,0.4,1.3,0.31 ,1.8 ,3.9 ,0.457,0.459,1.5,1.9 ,0.825,0.4,2.0,2.4 ,3.9 ,0.8,0.1,1.5,2.6,6.3
95 ,Doug Christie         ,SG   ,27.0,TOR,78.0,78.0,37.7,5.9 ,13.7,0.428,1.3,3.9,0.326,4.6 ,9.8 ,0.469,0.474,3.5,4.2 ,0.829,1.2,4.0,5.2 ,3.6 ,2.4,0.7,2.9,2.5,16.5
97 ,Derrick Coleman       ,PF   ,30.0,PHI,59.0,58.0,36.2,6.0 ,14.7,0.411,0.4,1.7,0.265,5.6 ,13.0,0.429,0.426,5.1,6.6 ,0.772,2.5,7.4,9.9 ,2.5 ,0.8,1.2,2.7,2.4,17.6
98 ,Bimbo Coles           ,PG   ,29.0,GSW,53.0,44.0,27.8,3.1 ,8.3 ,0.379,0.2,1.1,0.228,2.9 ,7.2 ,0.402,0.394,1.5,1.7 ,0.886,0.3,2.0,2.3 ,4.7 ,1.0,0.2,1.7,2.5,8.0
99 ,James Collins         ,SG   ,24.0,LAC,23.0,0.0 ,4.5 ,0.9 ,2.4 ,0.382,0.4,0.9,0.45 ,0.5 ,1.5 ,0.343,0.464,0.3,0.6 ,0.571,0.3,0.3,0.6 ,0.1 ,0.3,0.1,0.3,0.5,2.6
101,Tyrone Corbin         ,SF   ,35.0,ATL,79.0,79.0,34.2,4.2 ,9.5 ,0.439,0.6,1.8,0.348,3.5 ,7.7 ,0.46 ,0.472,1.3,1.6 ,0.789,1.0,3.6,4.6 ,2.2 ,1.3,0.1,1.1,2.5,10.2
102,James Cotton          ,SG   ,22.0,SEA,9.0 ,0.0 ,3.7 ,0.9 ,2.3 ,0.381,0.0,0.4,0.0  ,0.9 ,1.9 ,0.471,0.381,0.9,1.0 ,0.889,0.2,0.4,0.7 ,0.0 ,0.1,0.1,0.7,0.3,2.7
103,Chris Crawford        ,PF   ,22.0,ATL,40.0,0.0 ,6.4 ,1.2 ,2.8 ,0.418,0.0,0.1,0.333,1.1 ,2.7 ,0.421,0.423,1.4,1.7 ,0.838,0.5,0.5,1.0 ,0.2 ,0.3,0.2,0.5,0.7,3.8
104,Austin Croshere       ,PF   ,22.0,IND,26.0,0.0 ,9.3 ,1.2 ,3.3 ,0.372,0.2,0.5,0.308,1.1 ,2.8 ,0.384,0.395,0.3,0.5 ,0.571,0.4,1.3,1.7 ,0.3 ,0.3,0.2,0.5,1.2,2.9
106,John Crotty           ,PG   ,28.0,POR,26.0,2.0 ,14.6,1.1 ,3.5 ,0.322,0.2,0.8,0.3  ,0.9 ,2.7 ,0.329,0.356,1.2,1.3 ,0.941,0.2,1.1,1.2 ,2.4 ,0.4,0.0,1.6,1.1,3.7
107,Terry Cummings        ,PF   ,36.0,TOT,74.0,3.0 ,16.0,2.7 ,5.8 ,0.467,0.0,0.0,0.0  ,2.7 ,5.8 ,0.468,0.467,0.9,1.3 ,0.684,1.3,2.5,3.8 ,0.6 ,0.5,0.1,0.7,2.4,6.3
113,Bill Curley           ,PF   ,25.0,MIN,11.0,1.0 ,13.3,1.5 ,3.0 ,0.485,0.0,0.1,0.0  ,1.5 ,2.9 ,0.5  ,0.485,0.2,0.3 ,0.667,1.0,1.5,2.5 ,0.4 ,0.3,0.1,0.3,2.5,3.1
114,Dell Curry            ,SG   ,33.0,CHH,52.0,1.0 ,18.7,3.7 ,8.3 ,0.447,1.2,2.8,0.421,2.6 ,5.6 ,0.46 ,0.517,0.8,1.0 ,0.788,0.5,1.4,1.9 ,1.3 ,0.6,0.1,1.0,1.6,9.4
115,Michael Curry         ,SG   ,29.0,MIL,82.0,27.0,24.1,2.4 ,5.1 ,0.469,0.0,0.1,0.444,2.3 ,5.0 ,0.469,0.474,1.8,2.1 ,0.835,0.3,0.9,1.2 ,1.7 ,0.7,0.2,0.9,2.7,6.6
116,Erick Dampier         ,C    ,22.0,GSW,82.0,82.0,32.4,4.3 ,9.6 ,0.445,0.0,0.0,0.0  ,4.3 ,9.6 ,0.446,0.445,3.3,4.9 ,0.669,3.3,5.4,8.7 ,1.1 ,0.5,1.7,2.1,3.4,11.8
117,Antonio Daniels       ,SG   ,22.0,VAN,74.0,50.0,26.4,3.1 ,7.4 ,0.416,0.1,0.7,0.212,2.9 ,6.7 ,0.438,0.426,1.5,2.3 ,0.659,0.3,1.6,1.9 ,4.5 ,0.7,0.1,2.2,1.2,7.8
118,Lloyd Daniels         ,SG   ,30.0,TOR,6.0 ,0.0 ,13.7,2.0 ,4.8 ,0.414,0.3,1.5,0.222,1.7 ,3.3 ,0.5  ,0.448,1.3,1.7 ,0.8  ,0.7,0.5,1.2 ,0.7 ,0.5,0.3,0.7,0.7,5.7
120,Antonio Davis         ,PF   ,29.0,IND,82.0,12.0,26.7,3.1 ,6.4 ,0.481,0.0,0.0,0.0  ,3.1 ,6.4 ,0.484,0.481,3.4,4.9 ,0.696,2.3,4.5,6.8 ,0.7 ,0.5,0.9,1.3,2.9,9.6
123,Emanual Davis         ,PG   ,29.0,HOU,45.0,0.0 ,13.3,1.4 ,3.2 ,0.444,0.6,1.6,0.375,0.8 ,1.6 ,0.514,0.539,0.7,0.8 ,0.838,0.2,0.8,1.0 ,1.3 ,0.4,0.1,1.2,1.2,4.1
124,Hubert Davis          ,SG   ,27.0,DAL,81.0,30.0,29.4,4.3 ,9.5 ,0.456,1.2,2.8,0.439,3.1 ,6.6 ,0.464,0.522,1.2,1.4 ,0.836,0.4,1.7,2.1 ,1.9 ,0.5,0.1,1.1,1.4,11.1
125,Mark Davis            ,SF   ,24.0,PHI,71.0,12.0,12.8,1.5 ,3.4 ,0.447,0.0,0.1,0.0  ,1.5 ,3.4 ,0.458,0.447,0.9,1.4 ,0.634,0.9,1.3,2.2 ,1.0 ,0.7,0.3,1.3,1.3,4.0
126,Terry Davis           ,PF   ,30.0,WAS,74.0,66.0,23.0,1.7 ,3.5 ,0.496,0.0,0.0,0.0  ,1.7 ,3.4 ,0.498,0.496,0.9,1.6 ,0.58 ,2.8,3.7,6.5 ,0.4 ,0.6,0.3,0.8,2.6,4.4
127,Todd Day              ,SG   ,28.0,MIA,5.0 ,0.0 ,13.8,2.2 ,6.2 ,0.355,0.4,2.4,0.167,1.8 ,3.8 ,0.474,0.387,1.2,1.8 ,0.667,0.8,0.4,1.2 ,1.4 ,1.4,0.0,0.6,2.0,6.0
128,Andrew DeClercq       ,C    ,24.0,BOS,81.0,49.0,18.8,2.1 ,4.2 ,0.497,0.0,0.0,0.0  ,2.1 ,4.2 ,0.499,0.497,1.2,2.1 ,0.601,2.2,2.6,4.8 ,0.7 ,1.0,0.6,1.0,3.4,5.4
129,Terry Dehere          ,PG   ,26.0,SAC,77.0,18.0,18.3,2.3 ,5.9 ,0.399,0.6,1.7,0.379,1.7 ,4.1 ,0.408,0.455,1.0,1.3 ,0.798,0.3,1.1,1.4 ,2.5 ,0.7,0.1,1.2,1.9,6.4
131,Vinny Del Negro       ,SG   ,31.0,SAS,54.0,38.0,31.9,3.9 ,8.9 ,0.441,0.3,0.7,0.436,3.6 ,8.1 ,0.441,0.458,1.4,1.7 ,0.796,0.2,2.6,2.8 ,3.4 ,0.7,0.1,1.0,2.1,9.5
132,Bison Dele            ,C    ,28.0,DET,78.0,78.0,33.6,6.8 ,13.3,0.511,0.0,0.0,0.333,6.8 ,13.3,0.511,0.511,2.5,3.6 ,0.707,2.9,6.1,8.9 ,1.2 ,0.9,0.7,2.3,3.2,16.2
133,Tony Delk             ,PG   ,24.0,TOT,77.0,9.0 ,21.8,4.1 ,10.4,0.393,0.5,2.0,0.268,3.5 ,8.3 ,0.424,0.42 ,1.4,2.0 ,0.735,0.5,1.7,2.2 ,2.2 ,0.9,0.2,1.4,1.2,10.1
136,Vlade Divac*          ,C    ,29.0,CHH,64.0,41.0,28.2,4.2 ,8.4 ,0.498,0.0,0.2,0.214,4.1 ,8.2 ,0.506,0.501,2.0,2.9 ,0.691,2.9,5.2,8.1 ,2.7 ,1.3,1.5,1.8,2.8,10.4
137,Sherman Douglas       ,PG   ,31.0,NJN,80.0,11.0,21.2,3.2 ,6.4 ,0.495,0.2,0.6,0.304,3.0 ,5.9 ,0.514,0.509,1.4,2.2 ,0.669,0.7,1.0,1.7 ,4.0 ,0.7,0.1,1.4,2.0,8.0
138,Clyde Drexler*        ,SG   ,35.0,HOU,70.0,70.0,35.3,6.5 ,15.1,0.427,1.5,4.8,0.317,4.9 ,10.4,0.477,0.477,4.0,4.9 ,0.801,1.5,3.4,4.9 ,5.5 ,1.8,0.6,2.7,2.8,18.4
140,Joe Dumars*           ,SG   ,34.0,DET,72.0,72.0,32.3,4.6 ,11.0,0.416,2.2,5.9,0.371,2.4 ,5.1 ,0.468,0.516,1.8,2.1 ,0.825,0.2,1.3,1.4 ,3.5 ,0.6,0.0,1.2,1.4,13.1
141,Tony Dumas            ,SG   ,25.0,CLE,7.0 ,0.0 ,6.7 ,0.9 ,1.7 ,0.5  ,0.3,0.6,0.5  ,0.6 ,1.1 ,0.5  ,0.583,0.0,0.4 ,0.0  ,0.1,0.6,0.7 ,0.7 ,0.0,0.0,0.7,0.7,2.0
142,Tim Duncan*           ,PF   ,21.0,SAS,82.0,82.0,39.1,8.6 ,15.7,0.549,0.0,0.1,0.0  ,8.6 ,15.6,0.553,0.549,3.9,5.9 ,0.662,3.3,8.6,11.9,2.7 ,0.7,2.5,3.4,3.1,21.1
143,Ledell Eackles        ,SG   ,31.0,WAS,42.0,0.0 ,13.0,1.8 ,4.2 ,0.429,0.4,1.1,0.348,1.4 ,3.1 ,0.457,0.474,1.2,1.4 ,0.881,0.6,1.2,1.8 ,0.4 ,0.4,0.0,0.7,1.0,5.2
